lon,lat,name,code
-36.3,-7.3,Boa Vista,2502151
-36.25,-7.3,Boa Vista,2502151
-36.2,-7.3,Boa Vista,2502151
-36.15,-7.3,Boa Vista,2502151
-36.1,-7.3,Campina Grande,2504009
-36.05,-7.3,Campina Grande,2504009
-36.0,-7.3,Campina Grande,2504009
-35.95,-7.3,Queimadas,2512507
-35.9,-7.3,Queimadas,2512507
-35.85,-7.3,Campina Grande,2504009
-35.8,-7.3,Campina Grande,2504009
-35.75,-7.3,Campina Grande,2504009
-35.7,-7.3,Ingá,2506806
-35.65,-7.3,Ingá,2506806
-35.6,-7.3,Ingá,2506806
-35.55,-7.3,Mogeiro,2509404
-35.5,-7.3,Mogeiro,2509404
-35.45,-7.3,Mogeiro,2509404
-35.4,-7.3,Itabaiana,2506905
-35.35,-7.3,Itabaiana,2506905
-35.3,-7.3,Pilar,2511509
-35.25,-7.3,Pilar,2511509
-35.2,-7.3,São Miguel de Taipu,2515005
-35.15,-7.3,Pedras de Fogo,2511202
-35.1,-7.3,Pedras de Fogo,2511202
-35.05,-7.3,Pedras de Fogo,2511202
-35.0,-7.3,Alhandra,2500601
-34.95,-7.3,Alhandra,2500601
-34.9,-7.3,Conde,2504603
-34.85,-7.3,Conde,2504603
-34.8,-7.3,Conde,2504603
-38.6,-7.25,Monte Horebe,2509602
-38.55,-7.25,Bonito de Santa Fé,2502409
-38.5,-7.25,Bonito de Santa Fé,2502409
-38.45,-7.25,Bonito de Santa Fé,2502409
-38.4,-7.25,Serra Grande,2515708
-38.35,-7.25,São José de Caiana,2514305
-38.3,-7.25,São José de Caiana,2514305
-38.25,-7.25,Itaporanga,2507002
-38.2,-7.25,Itaporanga,2507002
-38.15,-7.25,Itaporanga,2507002
-38.1,-7.25,Itaporanga,2507002
-38.05,-7.25,Piancó,2511301
-38.0,-7.25,Piancó,2511301
-37.95,-7.25,Piancó,2511301
-37.9,-7.25,Piancó,2511301
-37.85,-7.25,Piancó,2511301
-37.8,-7.25,Olho d'Água,2510402
-37.75,-7.25,Olho d'Água,2510402
-37.7,-7.25,Olho d'Água,2510402
-37.65,-7.25,Olho d'Água,2510402
-37.6,-7.25,Catingueira,2504207
-37.55,-7.25,Catingueira,2504207
-37.5,-7.25,Mãe d'Água,2508703
-37.45,-7.25,Mãe d'Água,2508703
-37.4,-7.25,Mãe d'Água,2508703
-37.35,-7.25,Maturéia,2509396
-37.3,-7.25,Teixeira,2516706
-37.25,-7.25,Teixeira,2516706
-37.2,-7.25,Teixeira,2516706
-37.15,-7.25,Teixeira,2516706
-37.1,-7.25,Desterro,2505402
-37.05,-7.25,Cacimbas,2503555
-37.0,-7.25,Taperoá,2516508
-36.95,-7.25,Taperoá,2516508
-36.9,-7.25,Taperoá,2516508
-36.85,-7.25,Taperoá,2516508
-36.8,-7.25,Taperoá,2516508
-36.75,-7.25,Taperoá,2516508
-36.7,-7.25,Taperoá,2516508
-36.65,-7.25,Santo André,2513851
-36.6,-7.25,Santo André,2513851
-36.55,-7.25,Gurjão,2506509
-36.5,-7.25,Gurjão,2506509
-36.45,-7.25,Gurjão,2506509
-36.4,-7.25,Gurjão,2506509
-36.35,-7.25,Gurjão,2506509
-36.3,-7.25,Boa Vista,2502151
-36.25,-7.25,Boa Vista,2502151
-36.2,-7.25,Boa Vista,2502151
-36.15,-7.25,Boa Vista,2502151
-36.1,-7.25,Campina Grande,2504009
-36.05,-7.25,Campina Grande,2504009
-36.0,-7.25,Campina Grande,2504009
-35.95,-7.25,Campina Grande,2504009
-35.9,-7.25,Campina Grande,2504009
-35.85,-7.25,Campina Grande,2504009
-35.8,-7.25,Massaranduba,2509206
-35.75,-7.25,Massaranduba,2509206
-35.7,-7.25,Riachão do Bacamarte,2512754
-35.65,-7.25,Riachão do Bacamarte,2512754
-35.6,-7.25,Ingá,2506806
-35.55,-7.25,Mogeiro,2509404
-35.5,-7.25,Mogeiro,2509404
-35.45,-7.25,Gurinhém,2506400
-35.4,-7.25,São José dos Ramos,2514453
-35.35,-7.25,São José dos Ramos,2514453
-35.3,-7.25,São José dos Ramos,2514453
-35.25,-7.25,Pilar,2511509
-35.2,-7.25,São Miguel de Taipu,2515005
-35.15,-7.25,Pedras de Fogo,2511202
-35.1,-7.25,Pedras de Fogo,2511202
-35.05,-7.25,Santa Rita,2513703
-35.0,-7.25,Santa Rita,2513703
-34.95,-7.25,Santa Rita,2513703
-34.9,-7.25,Conde,2504603
-34.85,-7.25,Conde,2504603
-34.8,-7.25,Conde,2504603
-38.7,-7.2,São José de Piranhas,2514503
-38.65,-7.2,Monte Horebe,2509602
-38.6,-7.2,Monte Horebe,2509602
-38.55,-7.2,Monte Horebe,2509602
-38.5,-7.2,Monte Horebe,2509602
-38.45,-7.2,Monte Horebe,2509602
-38.4,-7.2,Serra Grande,2515708
-38.35,-7.2,Serra Grande,2515708
-38.3,-7.2,São José de Caiana,2514305
-38.25,-7.2,Itaporanga,2507002
-38.2,-7.2,Itaporanga,2507002
-38.15,-7.2,Igaracy,2502607
-38.1,-7.2,Igaracy,2502607
-38.05,-7.2,Piancó,2511301
-38.0,-7.2,Piancó,2511301
-37.95,-7.2,Piancó,2511301
-37.9,-7.2,Piancó,2511301
-37.85,-7.2,Piancó,2511301
-37.8,-7.2,Olho d'Água,2510402
-37.75,-7.2,Olho d'Água,2510402
-37.7,-7.2,Olho d'Água,2510402
-37.65,-7.2,Catingueira,2504207
-37.6,-7.2,Catingueira,2504207
-37.55,-7.2,Catingueira,2504207
-37.5,-7.2,Santa Teresinha,2513802
-37.45,-7.2,Mãe d'Água,2508703
-37.4,-7.2,Mãe d'Água,2508703
-37.35,-7.2,São José do Bonfim,2514602
-37.3,-7.2,Teixeira,2516706
-37.25,-7.2,Teixeira,2516706
-37.2,-7.2,Cacimba de Areia,2503407
