lon,lat,name,code,kappa
-36.35,-7.7,Barra de São Miguel,2501708,0.132459999956753
-36.3,-7.7,Barra de São Miguel,2501708,0.13180522259536553
-36.25,-7.7,Barra de São Miguel,2501708,0.13131862824626214
-36.2,-7.7,Barra de São Miguel,2501708,0.13098464630800713
-36.15,-7.7,Riacho de Santo Antônio,2512788,0.13074974415239646
-36.1,-7.7,Alcantil,2500536,0.13055299971725257
-36.05,-7.7,Alcantil,2500536,0.1303504178513108
-36.0,-7.7,Alcantil,2500536,0.13012428948668775
-35.95,-7.7,Santa Cecília,2513158,0.1298853291482884
-35.9,-7.7,Santa Cecília,2513158,0.1296762151612604
-35.85,-7.7,Santa Cecília,2513158,0.12957848217246334
-35.8,-7.7,Umbuzeiro,2517001,0.12970405082894573
-35.75,-7.7,Umbuzeiro,2517001,0.13012957652726778
-35.7,-7.7,Umbuzeiro,2517001,0.1415701604730248
-35.65,-7.7,Umbuzeiro,2517001,0.1437084785072257
-38.7,-7.65,Santa Inês,2513356,0.34105076601842815
-38.65,-7.65,Santa Inês,2513356,0.34009882375922135
-38.6,-7.65,Santa Inês,2513356,0.3391059254277624
-38.55,-7.65,Santa Inês,2513356,0.33805383232793207
-38.5,-7.65,Conceição,2504405,0.313590711428014
-38.45,-7.65,Conceição,2504405,0.3131199754875311
-38.4,-7.65,Santana de Mangueira,2513505,0.3124480364336701
-38.35,-7.65,Santana de Mangueira,2513505,0.3115438475284306
-38.3,-7.65,Santana de Mangueira,2513505,0.3104060657390665
-38.25,-7.65,Santana de Mangueira,2513505,0.3090798657063048
-38.2,-7.65,Manaíra,2509008,0.30765815426961696
-38.15,-7.65,Manaíra,2509008,0.36008377163735356
-38.1,-7.65,São José de Princesa,2514552,0.360349525577339
-38.05,-7.65,Princesa Isabel,2512309,0.3610264216315681
-38.0,-7.65,Princesa Isabel,2512309,0.2527688918123212
-37.95,-7.65,Princesa Isabel,2512309,0.26173504051141244
-37.9,-7.65,Tavares,2516607,0.25966053595506955
-37.85,-7.65,Tavares,2516607,0.2576340464521417
-37.8,-7.65,Tavares,2516607,0.25563455928435536
-37.75,-7.65,Tavares,2516607,0.25364079946988444
-37.2,-7.65,Ouro Velho,2510600,0.19530193901415954
-37.15,-7.65,Ouro Velho,2510600,0.19370439790784444
-37.1,-7.65,Prata,2512200,0.19233112588542345
-37.05,-7.65,Prata,2512200,0.1911855396999825
-37.0,-7.65,Sumé,2516300,0.19020275054707783
-36.95,-7.65,Sumé,2516300,0.1892867805581456
-36.9,-7.65,Sumé,2516300,0.18834801338291804
-36.85,-7.65,Sumé,2516300,0.18732039724196609
-36.8,-7.65,Sumé,2516300,0.18616271258871356
-36.75,-7.65,Serra Branca,2515500,0.1848538216208248
-36.7,-7.65,Coxixola,2504850,0.18338765325962653
-36.65,-7.65,Coxixola,2504850,0.1220730260839312
-36.6,-7.65,Coxixola,2504850,0.07371970183998057
-36.55,-7.65,Caraúbas,2504074,0.07338644848568929
-36.5,-7.65,Caraúbas,2504074,0.07306908526213629
-36.45,-7.65,São Domingos do Cariri,2513943,0.07277323016913517
-36.4,-7.65,São Domingos do Cariri,2513943,0.07250681399998825
-36.35,-7.65,Barra de São Miguel,2501708,0.12862353497661666
-36.3,-7.65,Barra de São Miguel,2501708,0.1277269743710995
-36.25,-7.65,Barra de São Miguel,2501708,0.1271124746111679
-36.2,-7.65,Barra de São Miguel,2501708,0.12675835851055534
-36.15,-7.65,Riacho de Santo Antônio,2512788,0.12656970556680722
-36.1,-7.65,Alcantil,2500536,0.12645447339127286
-36.05,-7.65,Alcantil,2500536,0.12636145019677505
-36.0,-7.65,Alcantil,2500536,0.12628020087577077
-35.95,-7.65,Barra de Santana,2501575,0.12623161936261582
-35.9,-7.65,Barra de Santana,2501575,0.13542134366774336
-35.85,-7.65,Gado Bravo,2506251,0.13704591608103478
-35.8,-7.65,Gado Bravo,2506251,0.13886868017614282
-35.75,-7.65,Gado Bravo,2506251,0.14087859574061945
-35.7,-7.65,Umbuzeiro,2517001,0.14301671628725998
-35.65,-7.65,Umbuzeiro,2517001,0.1451924609837304
-35.6,-7.65,Natuba,2509909,0.14731694764646944
-35.55,-7.65,Natuba,2509909,0.14952655491094471
-35.5,-7.65,Natuba,2509909,0.15026488426752554
-38.7,-7.6,Santa Inês,2513356,0.33931177474364504
-38.65,-7.6,Santa Inês,2513356,0.3380022016626263
-38.6,-7.6,Conceição,2504405,0.33662014565610837
-38.55,-7.6,Santa Inês,2513356,0.335146844505535
-38.5,-7.6,Conceição,2504405,0.309647671831887
-38.45,-7.6,Conceição,2504405,0.30875607175601516
-38.4,-7.6,Santana de Mangueira,2513505,0.30767025109421264
-38.35,-7.6,Santana de Mangueira,2513505,0.30639290127276586
-38.3,-7.6,Santana de Mangueira,2513505,0.3049612866370356
-38.25,-7.6,Santana de Mangueira,2513505,0.3034562848468133
-38.2,-7.6,Curral Velho,2505303,0.30199632755820865
-38.15,-7.6,Curral Velho,2505303,0.3528736299555033
-38.1,-7.6,São José de Princesa,2514552,0.30243683195423426
-38.05,-7.6,Princesa Isabel,2512309,0.3020123800201538
-38.0,-7.6,Princesa Isabel,2512309,0.30190290004957887
-37.95,-7.6,Tavares,2516607,0.30205351330805463
-37.9,-7.6,Tavares,2516607,0.257182849429577
-37.85,-7.6,Tavares,2516607,0.2556545501317042
-37.8,-7.6,Juru,2508000,0.2541261804148197
-37.75,-7.6,Juru,2508000,0.252577160071909
-37.2,-7.6,Ouro Velho,2510600,0.19773170811620358
-37.15,-7.6,Ouro Velho,2510600,0.19615199689992283
-37.1,-7.6,Ouro Velho,2510600,0.19467845007459333
-37.05,-7.6,Amparo,2500734,0.19332015505025726
-37.0,-7.6,Amparo,2500734,0.1920477519084647
-36.95,-7.6,Sumé,2516300,0.1908085680834606
-36.9,-7.6,Sumé,2516300,0.18954557097198738
-36.85,-7.6,Sumé,2516300,0.1882100040573291
-36.8,-7.6,Serra Branca,2515500,0.18676606150502317
-36.75,-7.6,Serra Branca,2515500,0.18519064819807254
-36.7,-7.6,Coxixola,2504850,0.12510418922549418
-36.65,-7.6,Coxixola,2504850,0.12281560051471624
-36.6,-7.6,Coxixola,2504850,0.07329180903366903
-36.55,-7.6,São João do Cariri,2514008,0.07292807587921966
-36.5,-7.6,São João do Cariri,2514008,0.07257184598056239
-36.45,-7.6,São Domingos do Cariri,2513943,0.072227772121837
-36.4,-7.6,São Domingos do Cariri,2513943,0.0719031483794675
-36.35,-7.6,Barra de São Miguel,2501708,0.12490506571413039
-36.3,-7.6,Barra de São Miguel,2501708,0.1237177001677508
-36.25,-7.6,Barra de São Miguel,2501708,0.12300338319892289
-36.2,-7.6,Boqueirão,2502508,0.1227072627978636
-36.15,-7.6,Boqueirão,2502508,0.12917270586008342
-36.1,-7.6,Boqueirão,2502508,0.13029881232091348
-36.05,-7.6,Alcantil,2500536,0.13156467667518523
-36.0,-7.6,Alcantil,2500536,0.13296073674014228
-35.95,-7.6,Barra de Santana,2501575,0.13450375663174313
-35.9,-7.6,Barra de Santana,2501575,0.13621581940024097
-35.85,-7.6,Gado Bravo,2506251,0.13810962229870033
-35.8,-7.6,Gado Bravo,2506251,0.14017672628833694
-35.75,-7.6,Gado Bravo,2506251,0.14237935990661604
-35.7,-7.6,Aroeiras,2501302,0.14465127961669957
-35.65,-7.6,Aroeiras,2501302,0.14691127245318733
-35.6,-7.6,Aroeiras,2501302,0.14908211446502975
-35.55,-7.6,Natuba,2509909,0.15168343089020642
-35.5,-7.6,Natuba,2509909,0.15243581130361633
-38.65,-7.55,Conceição,2504405,0.3359575271693909
-38.6,-7.55,Conceição,2504405,0.3342113016790551
-38.55,-7.55,Conceição,2504405,0.30693311168283316
-38.5,-7.55,Conceição,2504405,0.30584499660396147
-38.45,-7.55,Conceição,2504405,0.3045611643706928
-38.4,-7.55,Ibiara,2506608,0.3030782382468311
-38.35,-7.55,Santana de Mangueira,2513505,0.30141970022711906
-38.3,-7.55,Santana de Mangueira,2513505,0.2996507727282548
-38.25,-7.55,Diamante,2505600,0.2978892915022734
-38.2,-7.55,Curral Velho,2505303,0.2962996303060695
-38.15,-7.55,Curral Velho,2505303,0.29758952501965913
-38.1,-7.55,Curral Velho,2505303,0.2970627025061152
-38.05,-7.55,Princesa Isabel,2512309,0.2970264555269217
-38.0,-7.55,Princesa Isabel,2512309,0.29739666217317573
-37.95,-7.55,Tavares,2516607,0.2980531874680274
-37.9,-7.55,Tavares,2516607,0.2988863473627465
-37.85,-7.55,Juru,2508000,0.2537330459902855
-37.8,-7.55,Juru,2508000,0.2526928765840876
-37.75,-7.55,Juru,2508000,0.2516031843239748
-37.7,-7.55,Água Branca,2500106,0.2504534326791905
-37.65,-7.55,Água Branca,2500106,0.2492381407276681
-37.15,-7.55,Ouro Velho,2510600,0.1986860803067613
-37.1,-7.55,Ouro Velho,2510600,0.19711048219049793
-37.05,-7.55,Amparo,2500734,0.19556680592423745
-37.0,-7.55,Amparo,2500734,0.1940476592258609
-36.95,-7.55,Sumé,2516300,0.1925284221267431
-36.9,-7.55,Sumé,2516300,0.19097653550228594
-36.85,-7.55,Sumé,2516300,0.1893595113210735
-36.8,-7.55,Serra Branca,2515500,0.18764954406886086
-36.75,-7.55,Serra Branca,2515500,0.1286494099202854
-36.7,-7.55,Serra Branca,2515500,0.1261998117359733
-36.65,-7.55,Serra Branca,2515500,0.12368780701645507
-36.6,-7.55,Serra Branca,2515500,0.12111739864066526
-36.55,-7.55,São João do Cariri,2514008,0.0724706954081663
-36.5,-7.55,São João do Cariri,2514008,0.07207645805896158
-36.45,-7.55,São Domingos do Cariri,2513943,0.07168385147932141
-36.4,-7.55,São Domingos do Cariri,2513943,0.07129760937145618
-36.35,-7.55,São Domingos do Cariri,2513943,0.0709280278218662
-36.3,-7.55,Cabaceiras,2503100,0.1267227243320316
-36.25,-7.55,Barra de São Miguel,2501708,0.12676161747732229
-36.2,-7.55,Boqueirão,2502508,0.1277203175191605
-36.15,-7.55,Boqueirão,2502508,0.1289928416529962
-36.1,-7.55,Boqueirão,2502508,0.13037672802409767
-36.05,-7.55,Barra de Santana,2501575,0.13184734230492337
-36.0,-7.55,Barra de Santana,2501575,0.13343568725448826
-35.95,-7.55,Barra de Santana,2501575,0.13518680314500306
-35.9,-7.55,Barra de Santana,2501575,0.1371354440481977
-35.85,-7.55,Gado Bravo,2506251,0.1392877491655223
-35.8,-7.55,Gado Bravo,2506251,0.14161221001660304
-35.75,-7.55,Aroeiras,2501302,0.14404318564897842
-35.7,-7.55,Aroeiras,2501302,0.14649474897162387
-35.65,-7.55,Aroeiras,2501302,0.14887862410819866
-35.6,-7.55,Aroeiras,2501302,0.15111951578090677
-35.55,-7.55,Natuba,2509909,0.1531636889921609
-35.5,-7.55,Natuba,2509909,0.1548516548226857
-34.95,-7.55,Caaporã,2503001,0.26317247463244503
