lon,lat,name,code,elev,dist_coast,WIND_SPEED,SOLAR_IRRAD
-36.7,-7.85,Camalaú,2503902,494.0,179.97010573745553,5.1491383571671125,5.872097941261114
-36.65,-7.85,Congo,2504702,519.0,174.67313715679802,5.164542819498304,5.872707609923078
-36.6,-7.85,Congo,2504702,550.0,169.39054913539775,5.158481221063607,5.873676110552526
-36.55,-7.85,Caraúbas,2504074,557.0,164.1237302638866,5.176498910146749,5.8733666373006095
-36.5,-7.85,Caraúbas,2504074,526.0,158.87424883291158,5.202249716208079,5.873510927477449
-36.45,-7.85,Caraúbas,2504074,563.0,153.64388193435553,5.17358100233114,5.850761002129426
-36.25,-7.85,Barra de São Miguel,2501708,518.0,132.95855964125235,5.129065153874361,5.825626706707252
-38.3,-7.8,Manaíra,2509008,675.0,352.3920771970474,4.477996386656634,6.026148664700548
-38.25,-7.8,Manaíra,2509008,682.0,346.9150399270416,4.502885364662357,6.03574327560615
-38.2,-7.8,Manaíra,2509008,893.0,341.43945464907733,4.591490592925729,6.052874708093498
-38.15,-7.8,Manaíra,2509008,911.0,335.9653923571363,4.590163611591765,6.056191098445454
-38.1,-7.8,São José de Princesa,2514552,769.0,330.4929287283734,4.589163522474931,6.058091188050699
-38.05,-7.8,São José de Princesa,2514552,974.0,325.02214451384333,4.586202874528862,6.060526599708243
-38.0,-7.8,Princesa Isabel,2512309,721.0,319.55312596882163,4.5837256698572,6.068637143332569
-37.25,-7.8,Monteiro,2509701,732.0,237.81248401870263,4.977748339288038,6.039410513514935
-37.2,-7.8,Monteiro,2509701,707.0,232.3905806214432,5.102021351625399,5.953123432840403
-37.15,-7.8,Monteiro,2509701,661.0,226.97350897217987,5.103545768364814,5.9539774719445075
-37.1,-7.8,Monteiro,2509701,645.0,221.56162347271407,5.157553817977082,5.912704064864004
-37.05,-7.8,Monteiro,2509701,604.0,216.15531366064545,5.155222546711156,5.911087931836821
-37.0,-7.8,Monteiro,2509701,618.0,210.75500862078613,5.165657828983748,5.897708180973343
-36.95,-7.8,Sumé,2516300,594.0,205.3611820693241,5.169937681707137,5.891290578281953
-36.9,-7.8,Sumé,2516300,587.0,199.9743582317985,5.1612000502143385,5.889681948844299
-36.85,-7.8,Sumé,2516300,554.0,194.5951186609701,5.167666351097106,5.88975829989036
-36.8,-7.8,Sumé,2516300,527.0,189.22411017172573,5.168021973247792,5.890274576581458
-36.75,-7.8,Sumé,2516300,497.0,183.86205410859924,5.163942442353956,5.891139314952445
-36.7,-7.8,Congo,2504702,511.0,178.50975720932712,5.163765828707044,5.8743138087024205
-36.65,-7.8,Congo,2504702,509.0,173.168124387774,5.16702024547677,5.872864832643021
